문화재명,시군구명,종목,경도,위도,대표이미지
나주금성정의록,나주시,시도유형문화재,126.7065766,35.0796051,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640211.jpg
순천향림사동종,순천시,시도유형문화재,127.478851,34.9724889,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640213.jpg
영광내산서원소장필사본건거록(간양록)등문적일괄,영광군,시도유형문화재,126.5170427,35.2141927,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640214.jpg
장성백양사극락보전목조아미타여래좌상,장성군,시도유형문화재,126.8829455,35.4376932,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640215.jpg
장성백양사각진국사복구진영,장성군,시도유형문화재,126.8829455,35.4376932,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/2018112114405700.jpg
장성백양사극락전아미타회상도,장성군,시도유형문화재,126.8829455,35.4376932,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/2018112114532400.jpg
청자상감연국모란문과형주자,강진군,시도유형문화재,126.8003225,34.5083147,http://www.cha.go.kr/unisearch/images/no_image.gif
청자상감운학국화문개합,강진군,시도유형문화재,126.8003225,34.5083147,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/2018101118235700.jpg
청자상감‘王’명잔탁,강진군,시도유형문화재,126.8003225,34.5083147,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/2018101118262800.jpg
순천 선암사 불조전,순천시,시도유형문화재,127.3309363,34.9966306,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640217.jpg
해남 대흥사 대웅보전,해남군,시도유형문화재,126.616403,34.477259,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640218.jpg
고흥정걸가교지류고문서,고흥군,시도유형문화재,127.3510771,34.5685159,http://www.cha.go.kr/unisearch/images/no_image.gif
나주죽림사건칠아미타여래좌상,나주시,시도유형문화재,126.8704309,35.0399714,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/2019051719174600.jpg
여수 흥국사 삼장보살도,여수시,시도유형문화재,127.7002219,34.8210036,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640219.jpg
여수 흥국사 제석도,여수시,시도유형문화재,127.7002219,34.8210036,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640221.jpg
나주죽림사극락전영산회상도,나주시,시도유형문화재,126.8704309,35.0399714,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/2019051719185100.jpg
강진고성사청동보살좌상,강진군,시도유형문화재,126.7652097,34.658281,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640222.jpg
보성 은봉종택과 대계서원 고문서 일괄,보성군,시도유형문화재,127.080336,34.7569549,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640228.jpg
장흥 신흥사 소장 정방사명 동종,장흥군,시도유형문화재,126.8891408,34.683396,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/2020022814492900.jpg
강진 정수사 대웅전 목조삼세불좌상,강진군,시도유형문화재,126.8459499,34.5284929,http://www.cha.go.kr/unisearch/images/tangible_cult_prop/1640231.jpg
